artistName,Genre,showDate,venue name,venue city,venue state,attendance,venue capacity,product size,productType,product price,Item Name
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,S,t-shirt,,VW Van T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,S,t-shirt,,VW Van T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,S,t-shirt,,VW Van T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,S,t-shirt,,VW Van T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,S,t-shirt,,VW Van T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,M,t-shirt,,VW Van T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,M,t-shirt,,VW Van T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,M,t-shirt,,VW Van T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,M,t-shirt,,VW Van T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,M,t-shirt,,VW Van T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,M,t-shirt,,VW Van T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,M,t-shirt,,VW Van T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,M,t-shirt,,VW Van T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,M,t-shirt,,VW Van T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,L,t-shirt,,VW Van T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,L,t-shirt,,VW Van T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,L,t-shirt,,VW Van T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,L,t-shirt,,VW Van T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,L,t-shirt,,VW Van T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,L,t-shirt,,VW Van T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,L,t-shirt,,VW Van T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,L,t-shirt,,VW Van T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,L,t-shirt,,VW Van T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,XL,t-shirt,,VW Van T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,XL,t-shirt,,VW Van T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,XL,t-shirt,,VW Van T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,XL,t-shirt,,VW Van T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,XL,t-shirt,,VW Van T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,XL,t-shirt,,VW Van T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,XL,t-shirt,,VW Van T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,XL,t-shirt,,VW Van T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,XL,t-shirt,,VW Van T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,XXL,t-shirt,,VW Van T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,XXL,t-shirt,,VW Van T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,XXL,t-shirt,,VW Van T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,XXL,t-shirt,,VW Van T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,XXL,t-shirt,,VW Van T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,XXL,t-shirt,,VW Van T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,XXL,t-shirt,,VW Van T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,XXL,t-shirt,,VW Van T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,XXL,t-shirt,,VW Van T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,3XL,t-shirt,,VW Van T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,3XL,t-shirt,,VW Van T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,3XL,t-shirt,,VW Van T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,3XL,t-shirt,,VW Van T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,3XL,t-shirt,,VW Van T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,3XL,t-shirt,,VW Van T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,3XL,t-shirt,,VW Van T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,3XL,t-shirt,,VW Van T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,3XL,t-shirt,,VW Van T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,S,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,S,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,S,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,S,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,S,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,S,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,S,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,S,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,S,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,M,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,M,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,M,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,M,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,M,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,M,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,M,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,M,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,M,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,L,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,L,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,L,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,L,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,L,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,L,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,L,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,L,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,L,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,XL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,XL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,XL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,XL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,XL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,XL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,XL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,XL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,XL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,XXL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,XXL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,XXL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,XXL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,XXL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,XXL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,XXL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,XXL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,XXL,t-shirt,,Old Dominion Wave T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,S,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,S,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,S,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,S,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,S,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,S,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,S,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,S,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,S,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,M,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,M,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,M,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,M,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,M,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,M,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,M,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,M,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,M,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,L,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,L,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,L,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,L,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,L,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,L,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,L,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,L,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,L,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,XL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,XL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,XL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,XL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,XL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,XL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,XL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,XL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,XL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,XXL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,XXL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,XXL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,XXL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,XXL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,XXL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,XXL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,XXL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,XXL,t-shirt,,Coconuts and Limes T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,ONE SIZE,bag,,How Good Is That Tote Bag
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,ONE SIZE,bag,,How Good Is That Tote Bag
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,ONE SIZE,bag,,How Good Is That Tote Bag
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,ONE SIZE,bag,,How Good Is That Tote Bag
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,ONE SIZE,bag,,How Good Is That Tote Bag
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,ONE SIZE,bag,,How Good Is That Tote Bag
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,ONE SIZE,bag,,How Good Is That Tote Bag
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,ONE SIZE,bag,,How Good Is That Tote Bag
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,ONE SIZE,bag,,How Good Is That Tote Bag
Paul Simon,,4/9/2026,Prague Congress Centre,Prague,,0,2700,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/10/2026,Prague Congress Centre,Prague,,0,2700,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/12/2026,Prague Congress Centre,Prague,,0,2700,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/15/2026,Uber Eats Music Hall,Berlin,,0,2229,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/15/2026,Uber Eats Music Hall,Berlin,,0,2229,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/18/2026,Falkoner Theater,Copenhagen,,0,2924,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/19/2026,Falkoner Theater,Copenhagen,,0,2924,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/22/2026,AFAS Live,Amsterdam,,0,5800,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/24/2026,AFAS Live,Amsterdam,,0,5800,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/25/2026,AFAS Live,Amsterdam,,0,5800,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/27/2026,Bozar,Brussels,,0,2200,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/28/2026,Bozar,Brussels,,0,2200,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/30/2026,Bozar,Brussels,,0,2200,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/3/2026,Le Grand Rex,Paris,,0,2700,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/4/2026,Le Grand Rex,Paris,,0,2700,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/7/2026,M&S Bank Arena,Liverpool,,0,110000,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/9/2026,SEC Armadillo,Glasgow,,0,3500,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/10/2026,SEC Armadillo,Glasgow,,0,3500,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/13/2026,Palladium,London,,0,2286,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/14/2026,Palladium,London,,0,2286,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/17/2026,Palladium,London,,0,2286,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/18/2026,Palladium,London,,0,2286,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/20/2026,3Arena,Dublin,,0,0,S,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/9/2026,Prague Congress Centre,Prague,,0,2700,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/10/2026,Prague Congress Centre,Prague,,0,2700,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/12/2026,Prague Congress Centre,Prague,,0,2700,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/15/2026,Uber Eats Music Hall,Berlin,,0,2229,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/15/2026,Uber Eats Music Hall,Berlin,,0,2229,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/18/2026,Falkoner Theater,Copenhagen,,0,2924,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/19/2026,Falkoner Theater,Copenhagen,,0,2924,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/22/2026,AFAS Live,Amsterdam,,0,5800,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/24/2026,AFAS Live,Amsterdam,,0,5800,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/25/2026,AFAS Live,Amsterdam,,0,5800,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/27/2026,Bozar,Brussels,,0,2200,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/28/2026,Bozar,Brussels,,0,2200,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/30/2026,Bozar,Brussels,,0,2200,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/3/2026,Le Grand Rex,Paris,,0,2700,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/4/2026,Le Grand Rex,Paris,,0,2700,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/7/2026,M&S Bank Arena,Liverpool,,0,110000,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/9/2026,SEC Armadillo,Glasgow,,0,3500,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/10/2026,SEC Armadillo,Glasgow,,0,3500,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/13/2026,Palladium,London,,0,2286,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/14/2026,Palladium,London,,0,2286,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/17/2026,Palladium,London,,0,2286,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/18/2026,Palladium,London,,0,2286,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/20/2026,3Arena,Dublin,,0,0,M,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/9/2026,Prague Congress Centre,Prague,,0,2700,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/10/2026,Prague Congress Centre,Prague,,0,2700,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/12/2026,Prague Congress Centre,Prague,,0,2700,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/15/2026,Uber Eats Music Hall,Berlin,,0,2229,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/15/2026,Uber Eats Music Hall,Berlin,,0,2229,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/18/2026,Falkoner Theater,Copenhagen,,0,2924,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/19/2026,Falkoner Theater,Copenhagen,,0,2924,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/22/2026,AFAS Live,Amsterdam,,0,5800,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/24/2026,AFAS Live,Amsterdam,,0,5800,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/25/2026,AFAS Live,Amsterdam,,0,5800,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/27/2026,Bozar,Brussels,,0,2200,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/28/2026,Bozar,Brussels,,0,2200,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/30/2026,Bozar,Brussels,,0,2200,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/3/2026,Le Grand Rex,Paris,,0,2700,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/4/2026,Le Grand Rex,Paris,,0,2700,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/7/2026,M&S Bank Arena,Liverpool,,0,110000,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/9/2026,SEC Armadillo,Glasgow,,0,3500,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/10/2026,SEC Armadillo,Glasgow,,0,3500,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/13/2026,Palladium,London,,0,2286,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/14/2026,Palladium,London,,0,2286,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/17/2026,Palladium,London,,0,2286,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/18/2026,Palladium,London,,0,2286,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,5/20/2026,3Arena,Dublin,,0,0,L,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/9/2026,Prague Congress Centre,Prague,,0,2700,XL,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/10/2026,Prague Congress Centre,Prague,,0,2700,XL,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/12/2026,Prague Congress Centre,Prague,,0,2700,XL,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/15/2026,Uber Eats Music Hall,Berlin,,0,2229,XL,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/15/2026,Uber Eats Music Hall,Berlin,,0,2229,XL,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/18/2026,Falkoner Theater,Copenhagen,,0,2924,XL,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/19/2026,Falkoner Theater,Copenhagen,,0,2924,XL,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/22/2026,AFAS Live,Amsterdam,,0,5800,XL,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/24/2026,AFAS Live,Amsterdam,,0,5800,XL,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/25/2026,AFAS Live,Amsterdam,,0,5800,XL,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/27/2026,Bozar,Brussels,,0,2200,XL,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/28/2026,Bozar,Brussels,,0,2200,XL,t-shirt,,Admat EU/UK Tour Tee
Paul Simon,,4/30/2026,Bozar,Brussels,,0,2200,XL,t-shirt,,Admat EU/UK Tour Tee
